발짓 0 1 2
잤을까 1 0 3
들더니 3 0 3
합성쩌 1 0 3
은찬 1 1 2
발좀 1 0 2
간버틸수가있을까 1 0 8
...;;; 31 3 6
날릴 7 3 2
크러 0 4 2
깔리는 0 3 3
망신 27 3 2
지독한 7 20 3
좋았겠구나 1 0 5
숭고함과 0 2 4
나가려는거 1 0 5
거쳐가면 0 1 4
밟아가는듯 1 0 5
스타뎀 16 17 3
자작나무 1 0 4
맨디 4 3 2
자화자찬 2 0 4
루기아 0 1 3
놈년 1 0 2
패러딘줄 1 0 4
우스울 1 1 3
만족하지 1 1 4
겨드랑이 2 0 4
배드걸 1 0 3
적는건데 0 1 4
풀려있긴 0 1 4
피곤하 0 1 3
다질려 1 0 3
만들었더군요 0 1 6
했어야하는데 1 0 6
삐료 1 0 2
재밌었어요 9 256 5
해보시던가요 1 0 6
죽어요 2 1 3
마누라 53 12 3
50000 1 0 5
있을것이다 1 5 5
재밌었죠 0 4 4
이른다 1 2 3
그렸는데 0 1 4
짜증나게해 1 0 5
~~"""" 1 0 6
킴베 0 2 2
자백 1 1 2
삼륜차 0 2 3
이요원 16 10 3
이어지는 22 34 4
편이었다 0 1 4
데려다가 18 3 4
받고요 0 1 3
ktx 8 2 3
충실하자 0 3 4
하는거라고 0 2 5
밝혀주는 0 1 4
꼴린다 0 1 3
Battle 0 1 6
했나가 1 0 3
도와주십 0 1 4
망쳐놨 1 1 3
신기하고 4 18 4
가능하겠지 1 1 5
딴건 11 10 2
하실려고요 2 0 5
꼬우 3 0 2
이야 433 299 2
떨려서 1 1 3
부러워지는 0 1 5
입나다 1 0 3
태우고 6 0 3
빙긋이 0 1 3
무너지게 0 1 4
할것이며 0 1 4
공모자 3 2 3
외로울까 0 1 4
잇자 0 1 2
로현우 1 0 3
하셨다면 2 0 4
오성 2 0 2
kjs 0 1 3
풍부할지 1 0 4
부족했다 20 2 4
눈뎅 0 4 2
2014 12 14 4
이어짐 4 2 3
바뀌어서 4 3 4
해죽 4 0 2
양육 4 1 2
꾸져 1 0 2
지려서 1 0 3
되었었다는 0 1 5
어떡할거에요 0 1 6
없나는 0 1 3
해주죠 0 1 3
2012.08 0 1 7
잡아다가 2 0 4
노선도 0 1 3
아선 1 0 2
흉측하다고 1 0 5
세드 0 3 2
겨운거 1 0 3
명불허전 8 64 4
놔둬라 1 0 3
쓴것인가 1 0 4
붕유 2 0 2
지금동 0 1 3
몰입도 226 412 3
4.13 1 0 4
81년 1 4 3
우울해질 0 1 4
가볼 8 4 2
평좀좀 1 0 3
이리 353 199 2
9% 1 0 2
이글 17 2 2
신포동 0 2 3
부익부 0 1 3
주창 1 0 2
유재석 10 10 3
마니안데 0 1 4
논힐 0 1 2
들을까 1 0 3
돌아와야 1 0 4
섞어놓아 2 0 4
주석 2 1 2
볼줄이나아나 0 1 6
4345 0 1 4
봐주었던 1 0 4
꿈꾸게하는 1 2 5
돋보이던 1 2 4
안될텐데 0 1 4
잉여인간 0 1 4
악플달러 1 0 4
늘어지는군 1 0 5
졋다 0 1 2
예쁘시고 1 1 4
12회 2 3 3
몰아친것 1 0 4
떠러 3 0 2
여동안 1 0 3
훗까시남 1 0 4
마라의 0 1 3
넘쳤고 0 6 3
했었고 1 2 3
포위 1 2 2
아니였으면 12 4 5
무식해진것 1 0 5
들데려다 1 0 4
걸리지 5 2 3
편의점 9 5 3
본것만 0 1 3
챙겨가는 0 1 4
부끄럽네요 3 5 5
신선한건 1 0 4
풀면서 0 1 3
mmm 0 1 3
영화가 0 1 3
멋져서 7 3 3
따왔으면 1 0 4
켜줘라 1 0 3
평이하게만 1 0 5
퉁 10 1 1
잭블랙 5 7 3
레카 1 0 2
if 0 4 2
무섭딘 0 1 3
나쁜 206 101 2
어색해지는 1 0 5
핸드 14 7 2
섬기시던 0 1 4
이어지질 2 0 4
흙흙 1 1 2
벗느거냐 1 0 4
ㅆㅏ 3 0 2
아니였지만 2 10 5
쿠우 0 1 2
ㅜ 199 275 1
썻어야 1 0 3
키우세요 1 1 4
집어치우게 0 1 5
엽차 1 0 2
많은거 13 7 3
설화 2 1 2
모자라시는 1 0 5
설설 4 0 2
친절함은 1 0 4
가르치는 5 3 4
잼노 1 0 2
절쌕쒸하 1 0 4
마이오 1 0 3
보여주라고 2 0 5
코로만 1 0 3
영후니 0 1 3
신기하군 2 0 4
콮 0 1 1
재미없는거로 1 0 6
받을 48 81 2
딸리시는건 1 0 5
찌그리며 1 0 4
Dior 0 1 4
무간지옥 0 2 4
나오는것인가 1 1 6
했나싶을 0 1 4
역겨워져 1 0 4
흐뭇했고 0 2 4
그러합니다 1 0 5
있는디 0 1 3
잼새잼 0 1 3
느낄것도 1 0 4
임피 1 0 2
한정임 1 0 3
싸우는거만 1 0 5
김탁환 0 1 3
피곤함 1 0 3
사월 0 1 2
함몰 3 2 2
송계 1 0 2
難山 1 0 2
츨연 1 0 2
당당해져야하고 0 1 7
못봣다 0 2 3
{+} 0 1 3
충실해지지 1 0 5
요시히코 0 1 4
모릅니다 2 4 4
영원합니다 0 1 5
보듬어 0 3 3
겧 0 1 1
얹어지는 0 1 4
조용한데 0 1 4
잇네여 1 4 3
바라보죠 0 1 4
자아내고 2 0 4
피터팬 5 21 3
짜증나전에 1 0 5
파트리스 0 1 4
늘려주세요 2 9 5
스웨 2 4 2
상효 0 1 2
되시구요 1 0 4
빠질게 0 5 3
찍어내는 1 3 4
이공주 1 0 3
만나려다 1 0 4
수애떄문 1 0 4
돌아다닙니 1 0 5
활짝 2 6 2
심어질 1 0 3
행해졌다는것을 0 1 7
볼수있거나 0 1 5
디느로같 1 0 4
봤었는지 2 0 4
빼어나게 0 1 4
효자동 2 0 3
욱일승천기 10 0 5
협객 2 1 2
후루 0 2 2
왔네요 3 7 3
이쁨당 1 0 3
잊고있었는데 0 1 6
훌륭하고요 0 1 5
못햇 5 1 2
지낼 0 1 2
정훈 1 2 2
열병 0 3 2
평이하게 2 1 4
트루라이즈 2 2 5
괸찮다 1 0 3
먹을수록 1 2 4
끌렸던 0 2 3
나구요 1 3 3
찝어주는 0 1 4
돋내 0 1 2
고달프다 0 1 4
2-3 1 0 3
...\ 0 1 4
훌륭했다는 0 1 5
라르고 0 1 3
우해 1 0 2
베끼삼 0 1 3
이에요 72 285 3
자란게 3 0 3
사탕 8 5 2
오이 2 2 2
오버더레인보우 1 0 7
잼있는거지 0 1 5
띨빵 2 0 2
뚜비 1 0 2
평론가 158 239 3
넘친다우 2 0 4
분륜영화 1 0 4
빌려오시던가 0 1 6
반스 1 0 2
Iran 1 0 4
남아있어야 1 0 5
나장수 0 1 3
자라는것이다 0 1 6
지어지더라 0 1 5
믿으세요 5 2 4
졸리우다 1 0 4
축하공연 1 0 4
곽가 1 0 2
유치하다니 1 0 5
찾아볼수도 4 1 5
므이 2 0 2
였내요 1 1 3
진것 0 2 2
끝내준거다 0 1 5
만족했습니다 0 3 6
종이학 0 1 3
끼치지말아야지 1 0 7
안심 3 8 2
깜방 1 1 2
카덴짜 0 1 3
하고싶었던거 0 1 6
미지근하여 1 0 5
..^^! 0 2 5
조증 2 0 2
이뻣던 1 1 3
잡고싶어진다 0 1 6
말아먹었는데 0 1 6
냈는지 2 2 3
1 3875 1409 1
이긴다는 1 1 4
졋을텐 1 0 3
훌륭함을 1 0 4
좋아졌고 0 2 4
미있어서 0 2 4
챈과는 1 0 3
지겨운지 1 0 4
환의 0 2 2
벗어났다 0 2 4
같다면야 0 1 4
공역 1 2 2
랒우루어 0 1 4
헐떡거리는게 1 0 6
Tegan 1 0 5
구태여 1 0 3
레몬이 0 1 3
넘이지 1 0 3
모탈컴뱃 1 0 4
건강하고 0 1 4
후벼판다 0 1 4
늑대인간 20 8 4
실망하기도 1 0 5
잇는거 0 3 3
쓰려구 1 0 3
식상해요 1 0 4
쳤어야 1 0 3
돌을던져라 0 1 5
~=_= 2 0 4
난잡했고 0 1 4
지렸을 0 1 3
용할 2 0 2
빠지만 0 1 3
태우는 2 3 3
1.2시 0 1 4
올렸다 0 1 3
...^^;; 0 1 7
할수있어요 0 2 5
재밌다난 0 1 4
사귀냥 1 0 3
지어니 1 0 3
정화조 1 0 3
룸메이트 6 5 4
호바 0 1 2
신궁 1 0 2
상혁 3 2 2
대체에너지 1 0 5
우는데나도 0 1 5
태견등장 1 0 4
죽었어야하는데 0 1 7
경민 0 2 2
이라구 1 0 3
싶으셨는지요 1 0 6
보고싶소 0 2 4
문의 4 2 2
entry 0 1 5
물소 2 0 2
책정 3 1 2
아자개 0 1 3
봅니다 84 132 3
그리스신화 1 0 5
메시지 112 115 3
들리기 0 1 3
없어지다니 1 1 5
헤어졌어요 0 2 5
보러가면서 1 0 5
챕 1 2 1
RIP 0 3 3
아닌가보다 1 0 5
대륙 20 4 2
박용우 4 16 3
유쾌하고며 0 1 5
빠돌 2 0 2
없으니 46 14 3
줌 135 88 1
군발 1 0 2
큐알 0 1 2
했다지만 4 0 4
청와대 3 1 3
앉아있노 0 1 4
생체 0 1 2
유영준 1 0 3
ㄱㅏ 1 0 2
날것이며 0 1 4
할마 1 0 2
점잖 0 1 2
닐패 0 1 2
시킨 82 54 2
모으는 3 1 3
따라다닌다 1 0 5
위암 0 1 2
갈기갈기 5 0 4
장만옥 8 20 3
쿠엔텐 0 1 3
밤하늘 1 2 3
나답 0 1 2
숨도안 1 0 3
창의력 8 5 3
눈배렸 1 0 3
뭉칠수있을려나 0 1 7
불가능했던 0 1 5
달님 1 1 2
잃을까봐 2 1 4
빡돌게함 1 0 4
갔다는거야 1 0 5
잡다한게 1 0 4
크던데 1 0 3
반구 1 0 2
보게되 6 40 3
느님 5 16 2
스러웠던지 1 0 5
새로운거 3 1 4
미안한지 1 0 4
양적 1 0 2
드노 1 0 2
떠나는거 1 0 4
점킥 0 1 2
참아라 2 1 3
착실한데 0 1 4
받는구나 1 2 4
나오잖아 2 3 4
맞추는것같이 1 0 6
게이트 4 9 3
천여 1 1 2
빅브라더 1 0 4
..-_-..... 1 0 10
쓴거여 1 0 3
있더군요 1 4 4
강동원 24 39 3
열게한 0 1 3
ㄴㄴㄴㄴㄴ 1 0 5
살아남다 2 0 4
없어졌던 1 0 4
저러다 4 0 3
해보시길 7 2 4
알아봐라 0 1 4
이길까 1 1 3
주었던것이 0 1 5
난해하다고 2 0 5
내의 1 5 2
유적 2 0 2
힘나는구나 1 0 5
인가여 1 0 3
....--;; 1 0 8
뗀 0 2 1
웃어주길 1 0 4
집합소 8 2 3
기다리게 3 8 4
밴 8 9 1
망한데는 1 0 4
채우기 13 3 3
날리며 2 0 3
죽었는지가 0 1 5
7080 1 0 4
강쇠 1 0 2
지수원 1 2 3
있을거라고 6 1 5
현시 2 4 2
Muse 1 0 4
히트쳤죠 1 0 4
피학 0 1 2
쿠삭땀 1 0 3
수잔서랜든 1 1 5
나타났을 0 1 4
겨지지 5 18 3
세우고 3 3 3
레디 10 4 2
엷은 0 1 2
키우듯이 0 1 4
차석구 1 0 3
따라올자는 0 1 5
크아노 0 1 3
잡기 10 7 2
좋으면 21 10 3
미안한말인데 1 0 6
갑지 7 0 2
도르지의 0 1 4
특이하면서 0 2 5
부작임 0 1 3
돌아갔고 1 0 4
삘링들 1 0 3
고만고만합니다 1 0 7
란좀 0 2 2
아까워워 1 0 4
낭비하하는 1 0 5
우왕 7 39 2
하지마 44 15 3
먹었단 1 0 3
관객모독 7 0 4
띄워지는 0 1 4
있지 138 72 2
~~~~~~~~! 0 1 9
없겠더라 1 0 4
건맨 1 2 2
맛없고 1 0 3
테 23 25 1
좋아해서 70 89 4
아니다이건 1 0 5
넘어서서 2 4 4
힘들어서 7 5 4
아닌가싶어서 1 0 6
살리는게 0 1 4
무겁지만은 0 2 5
무섭든 0 1 3
,. 83 41 2
않았지 2 3 3
봐주겠네 11 0 4
갖추어야 0 1 4
귀찮았냐 1 0 4
Rachmaninoff 1 0 12
찬던데 0 1 3
부르는 25 27 3
그리고난 1 0 4
showing 1 0 7
보셨습니까 1 0 5
개박 1 1 2
나오고나서 0 1 5
Rain 0 1 4
양다리 6 2 3
신랑 13 12 2
신기해요 0 4 4
떨어지는걸 1 1 5
짜는걸 1 0 3
어강 2 0 2
2.8 1 0 3
급하는건 1 0 4
더있냐 2 0 3
오고 21 12 2
봤을지도 2 0 4
닌텐도 2 3 3
펜대 4 0 2
중국무협 7 3 4
적절했습니다 0 2 6
몰릴수도 0 1 4
샤오린 0 1 3
적군 2 5 2
창간 1 0 2
자판 1 0 2
나오는거하며 1 0 6
가훈 0 1 2
형언 0 5 2
있을지도 7 7 4
보고있다고 1 0 5
스며들어있다 0 1 6
떨어지는듯 5 1 5
~!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! 1 0 34
아까웠을 1 0 4
메구미 1 3 3
지릴꺼 0 1 3
김덕 0 1 2
없애주다니 0 1 5
푸는거만 1 0 4
LIVE 0 1 4
오던 3 1 2
담담하고도 0 1 5
우니우 0 1 3
뻴 0 1 1
비장함이라도 1 0 6
졸고있는 1 0 4
험악한 3 0 3
탐방 1 1 2
궁궁궁 0 1 3
틀어놔서 1 0 4
싶다는 8 19 3
통념 1 0 2
갯벌 0 1 2
물가 3 1 2
비용 22 4 2
가능함 4 5 3
챙김 2 1 2
추켜 1 0 2
추하 0 1 2
늘어지지 1 2 4
씬나는 2 3 3
감게 2 1 2
빠르면서 0 1 4
김유신 3 0 3
한희준 1 0 3
엑싯 0 1 2
짠 11 25 1
빨라지면 1 0 4
밀어주며 1 0 4
로번 0 1 2
고맙수다 1 0 4
무모한 3 4 3
뻔하다 49 9 3
산영 2 3 2
나부랭이 7 5 4
소라빵 0 1 3
생략도 2 0 3
봤었다구 1 0 4
드러내듯 1 0 4
사신 16 7 2
성공할듯 0 2 4
오홋 2 2 2
동성애 55 35 3
세워서 1 1 3
이랬나에서 0 1 5
질문 24 33 2
단순한듯 0 2 4
롸벗 0 1 2
주고는 10 1 3
회춘 1 1 2
살아감 1 1 3
보게끔 0 4 3
뭐라도 9 1 3
이루어지고 1 2 5
루시엔 0 1 3
버터플라이 0 1 5
그려짐 2 0 3
지는구나 1 0 4
슈주 3 4 2
어떡할래 1 0 4
봐가며 1 0 3
났구요 0 1 3
forward 0 1 7
얻을수 0 3 3
왈츠 5 7 2
......""" 1 0 9
강타 1 4 2
꾸나 1 0 2
느슨했지만 0 1 5
[!] 0 1 3
차가와 1 0 3
왜일 1 0 2
믿었건만 2 0 4
좋아지려 0 1 4
아마 68 78 2
가두면 0 1 3
편성 13 11 2
설레고 1 25 3
늪속 0 1 2
24% 1 0 3
죽이잘 0 1 3
깊은 44 303 2
먹고싶어 2 2 4
천억 2 0 2
야만인 2 4 3
OF 1 2 2
52 1 3 2
빠질지도 0 1 4
웃었다는 0 1 4
되죠 3 4 2
眞味 0 1 2
받으신 1 0 3
녹았다 1 1 3
좋고만 0 1 3
사랑스럽더라 0 1 6
가만있고 1 1 4
부각시켜던가 1 0 6
불행했다는 0 1 5
없었는디 1 0 4
최오 0 3 2
파충류 2 2 3
된다니 3 5 3
사먹을 2 0 3
홍콩르와르 1 0 5
파고들던가 1 0 5
삐끼 0 1 2
느껴지니 1 1 4
이지시 0 1 3
갓 63 54 1
곁눈질끝 1 0 4
용납 9 0 2
따마 0 1 2
먹하지만 0 4 4
힘든것이다 1 0 5
불쾌해진다 1 1 5
알릴려는 1 0 4
알아듣질 1 0 4
컸던걸 2 1 3
들어있냐 1 0 4
보고싶다 33 227 4
남았다는 0 2 4
데려왔다 1 0 4
폭주족 3 0 3
끌리는것도 1 0 5
하지안을 0 1 4
비참함을 0 2 4
본전 10 0 2
빠지나 1 0 3
겨우 113 22 2
후크 1 3 2
잡는지 1 0 3
에브디 1 0 3
싶거나 1 0 3
행복해서요 0 1 5
해왔어야지 1 0 5
택연 2 6 2
되어야만 3 4 4
시르면 1 0 3
눈사태 1 4 3
해야하는거 5 0 5
빠짐엄 0 1 3
되려는 2 1 3
킬러조 10 1 3
훨난듯 1 0 3
굳이 178 45 2
불효자 3 2 3
들어있어서 0 2 5
아실듯 2 1 3
주던지 2 0 3
찌질해도 0 1 4
된자 0 2 2
작이라고는 3 1 5
기타등등 7 2 4
ㅓㅎ 1 0 2
~~~""" 1 0 6
오디션 18 10 3
나온거죠 1 1 4
예쁜것도 1 0 4
좀말자 0 1 3
한역 2 0 2
처럼 581 638 2
말던가여 1 0 4
견뎠는데 1 0 4
갸륵해 2 0 3
분류 17 8 2
먹지마라 1 0 4
막히는 3 3 3
프론탈 0 1 3
없어져야되 1 0 5
할말이안 1 0 4
나면 32 33 2
식상하면서도 0 1 6
내려놓으려 1 0 5
반담횽 0 1 3
찍겠네요 1 0 4
산만하긴 0 2 4
납셨는지 0 1 4
식상했고 3 0 4
났으니 0 2 3
좋았다우 1 0 4
원고료 1 0 3
병탕 0 1 2
자연스러우 0 1 5
궁금하시면 0 1 5
안다는데 14 1 4
왜안됫 0 1 3
불혹 0 4 2
늘어졌을 1 0 4
받겠지요 0 1 4
늘질 1 0 2
박한다 0 1 3
찍고나니 1 0 4
1239 0 1 4
이러면안데죠 1 0 6
됐을것 4 0 3
ㅇㅋㄷㅋ 1 0 4
볼텐데 4 1 3
옷차림 3 0 3
그루지 9 1 3
뿌시럭 1 0 3
....!!! 2 3 7
헥터 2 0 2
켰지만 0 1 3
재밌대 1 0 3
시원히 4 1 3
신선했다는 0 1 5
재미있어어요 0 2 6
이런진 1 0 3
루더 0 1 2
웅장 17 30 2
괴짜 6 8 2
부추기며 1 0 4
놀자는거지 1 0 5
테넌트 0 4 3
요철 0 1 2
쓰임 1 0 2
떠난다는것 0 1 5
살려주내 1 0 4
99등 1 0 3
조아함 0 1 3
곰 24 26 1
이뻤던걸 0 1 4
58분 1 0 3
풀릴대로 1 0 4
에피타이저 1 1 5
== 3 0 2
무섭게나 1 0 4
산해 1 0 2
철의여인 2 1 4
무가치하게 1 0 5
수줍어서 0 1 4
사랑스러웠으나 1 0 7
들거예요 0 1 4
눈치 40 19 2
올라갈수 0 1 4
Fucking 2 0 7
듣는것은 0 1 4
구래 2 1 2
역겹다가도 1 0 5
취객 1 0 2
왔기 0 1 2
죽이는데만 2 0 5
틀한데 0 1 3
가엾다 2 2 3
풀어서는 1 0 4
먼은 3 3 2
친숙하기도 0 1 5
끊는 1 0 2
긛 0 1 1
오순도순 1 1 4
플레이스테이션 0 1 7
죽인것인가 0 1 5
불러내 1 0 3
팔기 1 0 2
안되면서 3 0 4
막히도록 0 2 4
주먹질 6 1 3
바로 216 253 2
부풀었던기 1 0 5
뺏다면 1 1 3
걸렸습니다 9 0 5
연기대상 1 4 4
씁쓸하 0 1 3
재미있도다 0 1 5
솔직함과 0 2 4
김영호 7 0 3
어쩜좋으 1 0 4
다투었던 1 0 4
끝내려니까 1 0 5
재미있으려나 0 1 6
하면이란 0 1 4
느낌나는 2 1 4
들하시지 0 1 4
행복하냐 1 1 4
씬사이 1 0 3
쫌쫌쫌 2 0 3
표어 1 0 2
김푸른 1 0 3
저렴해 1 0 3
충실해야만 0 1 5
미니홈피 0 1 4
따온 7 0 2
답답함의 5 0 4
~!!!!!!!!!! 0 3 11
즐거웠어용 0 1 5
컨져링 2 1 3
조여정 11 13 3
내버려라 1 0 4
dmdma 1 0 5
띨띨해 1 0 3
끔하는 0 1 3
알고만 0 1 3
JJ 3 1 2
그럴지 1 0 3
웃낌 0 4 2
goqmdl 0 1 6
운다면 1 0 3
트레이닝 2 1 4
아프다면 0 1 4
대기층 1 0 3
넣야지 1 0 3
비 338 225 1
차냐고 1 0 3
재미있다라는 1 0 6
뇌까릴떄 1 0 4
일어날수있지만 0 1 7
.!?,- 1 0 5
비구니 2 2 3
컸음 2 0 2
됄거 0 1 2
미칠거 2 1 3
><><>< 0 1 6
들어간거 3 2 4
쩔러 0 1 2
칠하는지 1 0 4
너무해요 5 0 4
눈물나오고있어요 0 1 8
드러났으면 0 1 5
이거든 1 0 3
기대하겠습니다 2 11 7
챙겨보다 1 0 4
능글맞아서 0 1 5
이종 1 0 2
튀어나와 1 1 4
피곤했던 2 0 4
기다려진당 0 1 5
예금 0 1 2
샘이안 0 1 3
심고 1 0 2
랜드 9 6 2
애띤 1 2 2
치못하고 0 1 4
아몬 1 1 2
정아 3 2 2
저급 40 2 2
찾아가지고 1 0 5
율브린너 1 0 4
ㅆㅅ 1 0 2
먹은것처럼 0 1 5
영빈 0 1 2
노년 2 13 2
충성 6 9 2
살리지를 2 0 4
우윳빛깔 0 1 4
답답하다는 1 0 5
김성경 0 1 3
되었더라면 0 4 5
싶을 70 67 2
답답함은 1 0 4
예술사 0 1 3
스어드베킷 0 1 5
1956년 0 1 5
찾을수가 6 5 4
갈아라 1 0 3
올가을 0 1 3
줘 76 45 1
나을떄 0 1 3
될수있다는 4 0 5
큰코다치는 0 2 5
순전 1 0 2
이키모노가카리 0 1 7
허수 1 0 2
떠오르는데 0 1 5
오분 10 1 2
광화문 2 4 3
다룰거면 2 0 4
도계 0 1 2
터진건 0 2 3
알아봤다 8 2 4
★★★★★★★★★★ 0 1 10
담아내지 3 0 4
쳐주시는 0 1 4
뽀영이 0 1 3
분이면 1 2 3
유치함에 11 0 4
굿굿꼭 0 1 3
Ich 0 1 3
1990년 12 13 5
변비 2 0 2
!!!!)!! 0 1 7
찍은것도 3 0 4
촉촉해졌네요 0 1 6
올리브 0 3 3
느낌이었습니다 1 4 7
수치 34 11 2
만져주며 0 1 4
살아나지도 1 0 5
모를까 31 1 3
폇던 1 0 2
없어져서 3 1 4
업업 0 1 2
살았어야지 1 0 5
심각해진다 1 0 5
ㅇㅣ 3 3 2
훌륭히 0 4 3
돋자리 0 1 3
버무려 1 0 3
어려웠던 5 6 4
해준다는 1 1 4
언리미티드 1 0 5
현중 1 0 2
벗기만 5 0 3
얼하는게 1 0 4
상반기에 1 0 4
깨우면 1 0 3
걸었었다고 1 0 5
날더 1 0 2
장난감병정 0 1 5
유두 6 1 2
전기충격기 2 0 5
ㅋㄱㄱ 2 0 3
ddd 1 0 3
꽃보다할배 3 1 5
다음 183 299 2
규리 0 1 2
feed 0 1 4
찍어야겠냐 0 1 5
카카시 1 0 3
우욱 2 1 2
심함 24 2 2
뤼카 0 1 2
자는건데 1 0 4
잔인할줄 2 1 4
ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅡㅡ 1 0 16
가볼수 0 1 3
아구창 2 0 3
꺼나 0 1 2
킁 5 0 1
꼴림 0 1 2
놓는다 2 1 3
자진 2 1 2
모르겠다 464 115 4
조화로움 0 1 4
지려던 1 0 3
산타크로스 0 1 5
아름답고 12 198 4
취할지 1 0 3
좁한 1 0 2
능글능글 0 1 4
죽었다 16 9 3
날림 25 3 2
털 15 7 1
확립 1 0 2
탕점 0 1 2
이었더라 3 1 4
말아야지요 1 0 5
우습네요 1 0 4
스카우트 1 0 4
싶다면 26 35 3
울다니 0 1 3
찌네요 0 1 3
갓난아기 1 0 4
이든지 4 0 3
좋던대 0 1 3
배워오세요 1 0 5
무지했는가 1 0 5
가시꽃 1 0 3
박서방 1 0 3
안나왓 0 1 3
싫어한 2 0 3
내쉬어야 0 1 4
나역쉬 0 1 3
걸 1849 830 1
기대구 1 0 3
가두지 1 1 3
파이어뱃 0 1 4
hell 2 0 4
불행한 3 3 3
안오거들랑 1 0 5
무역 0 2 2
익숙해서인지 1 0 6
불편함은 2 1 4
심히 36 11 2
부리는거 5 0 4
존시나 7 2 3
돕는다는게 1 0 5
강점 1 2 2
성범죄 8 1 3
질리는데 0 1 4
계시네요 0 2 4
구 334 339 1
10000% 0 1 6
작품 1258 2051 2
나니아 2 13 3
물기 2 1 2
뛰어넘어서 2 1 5
나왔단 1 0 3
웃기네요 6 11 4
부러워하는게 0 1 6
고관 2 1 2
들이라고 3 0 4
랜즈 1 0 2
,., 6 3 3
이어진 3 5 3
最惡 1 0 2
게게 2 0 2
보시다시피 1 0 5
불쌍하기까지 2 0 6
늑인 1 0 2
맺게 0 2 2
남는다라는 0 1 5
환장하고 1 1 4
존심 1 0 2
2084 1 0 4
컨택트 0 1 3
남일 0 9 2
떨어져있는 0 1 5
홍혜정 1 0 3
너무하네 61 6 4
좋으실듯 1 0 4
지는거 2 1 3
잤네요 1 0 3
접어주시길 1 0 5
꽂자 1 0 2
건지기 1 0 3
통령 1 2 2
이상하진 1 0 4
잃었음 4 1 3
다카 8 7 2
살포시 2 3 3
업성 1 1 2
달리는것만 1 0 5
더임파서블 1 0 5
교통법규 1 0 4
…;; 1 0 3
스타차일드 0 1 5
어센딩 0 1 3
중얼거리게 0 1 5
잔잔함의 1 0 4
가더한 1 0 3
드라마정 2 2 4
-__-+ 1 0 5
..., 9 2 4
쉐도우 0 1 3
포선 3 3 2
재미없었거든 1 0 6
툼레이더 2 0 4
양정 0 2 2
아니지이 0 1 4
순순함의 0 1 4
요다음 0 1 3
챙기지 0 1 3
없습니까 1 0 4
차승원 22 43 3
프롯 0 4 2
하게나 1 1 3
아쉬웠음 7 8 4
벽 17 26 1
위험하 1 0 3
심화 2 1 2
70-80년 3 1 6
거두어 0 1 3
한다면 58 74 3
함께 112 544 2
의료기기 1 0 4
주며 5 5 2
난날 0 1 2
9 175 382 1
킼 2 0 1
줬겠지만 2 1 4
대단한다 1 0 4
까브리머싯씀 0 1 6
성숙해질 0 1 4
재밌어하고 0 1 5
비밀결혼 1 0 4
꼴데라고 0 1 4
보성 5 9 2
조성은 1 1 3
가진건 1 1 3
애국마캐팅 1 0 5
칭기즈칸 2 0 4
썩히는 1 0 3
안질린다 0 7 4
몰고가고 1 0 4
편좀 0 2 2
개학 1 1 2
지훈 6 2 2
잇엇 2 0 2
4.4 8 1 3
솔져스 1 0 3
보십니다 0 1 4
장작 2 1 2
휠씬 2 3 2
로섬 1 2 2
당할수는 0 4 4
까지의 14 23 3
될수있는건 1 0 5
산만한것 1 0 4
소철나무 0 1 4
괴력 1 2 2
두려운것은 0 1 5
일반인 59 11 3
느낌이네요 11 9 5
구점 1 3 2
발몽 0 1 2
~~~(>_ 1 0 6
미치고 8 3 3
그러는데 13 12 4
준비안됏 1 0 4
게드 0 1 2
신인 42 47 2
11년 3 20 3
낼꺼 2 0 2
이하더라고요 1 0 6
상관없음 2 1 4
젓가락 4 0 3
만들엇네 3 0 4
끄덕일 0 1 3
찬데 1 0 2
비슷하다 13 11 4
싣지 1 0 2
태워져야 1 0 4
가고싶어졌다 0 1 6
안되라는 0 1 4
졌군요 0 1 3
여고 6 3 2
동갑 7 6 2
6.56 1 0 4
짓고있더라 0 1 5
1970년 10 7 5
지리네요 0 5 4
떨어지것네 1 0 5
아대 9 3 2
손목 10 2 2
미쳤던 0 1 3
깨지고 4 0 3
싸다 7 2 2
지후 1 1 2
할머니 48 87 3
맥길 1 0 2
다녀왔어요 0 5 5
8월 7 8 2
나타났네 1 0 4
그렇다치더라도 1 0 7
힘들었 0 2 3
굴속 0 1 2
보듬는다 1 0 4
후반기 3 0 3
잃고나서 1 0 4
다이야 0 1 3
몰랐구요 0 2 4
방귀 8 2 2
일으켜서 1 1 4
바꾸자는 2 0 4
샌프란시스코 0 2 6
끝나겠지란 1 0 5
모르는자 0 2 4
무는 3 6 2
달리실 0 1 3
들으셨나요 0 1 5
시립대 0 1 3
JUST 0 1 4
이안답게 0 1 4
저절로 19 30 3
별루내 1 0 3
벗어나서도 0 1 5
야릇하니 0 1 4
황지민 0 1 3
끝나고 104 131 3
일어났다 3 2 4
부를 23 35 2
정통 14 32 2
이어지는것과 0 1 6
나았어 2 0 3
해주더군요 0 1 5
벌이 12 2 2
열리면서 1 0 4
다니는 45 19 3
짧아졌다 1 0 4
모순 22 27 2
억울합니다 1 1 5
생텀 0 1 2
씩씩한 0 4 3
